age,annual_income,employment_type,education,loan_amount,interest_rate_pct,term_months,credit_score,num_open_accounts,delinquency_30d,residence_type,Default
23,38909.0,Salaried,Bachelors,4099.0,6.29,36,734.0,7,No,Mortgage,0
54,50443.0,Salaried,Bachelors,13873.0,12.11,60,697.0,9,No,Rent,0
54,49099.0,Salaried,HS,12022.0,12.58,60,738.0,6,No,Rent,0
30,31063.0,Salaried,Bachelors,6847.0,3.58,36,824.0,8,No,Mortgage,0
40,36599.0,Salaried,Bachelors,4345.0,5.86,48,817.0,1,No,Own,0
74,63024.0,Salaried,HS,22818.0,6.95,24,745.0,8,Yes,Own,0
50,74139.0,Salaried,HS,2291.0,7.73,48,687.0,3,No,Rent,0
64,36086.0,Salaried,Masters,12548.0,12.64,36,663.0,4,No,Rent,0
48,12074.0,Self-Employed,HS,7467.0,15.989999999999998,60,685.0,3,Yes,Mortgage,1
68,54019.0,Salaried,Masters,5210.0,1.9,36,624.0,3,Yes,Rent,0
34,30659.0,Salaried,HS,7991.0,5.71,36,675.0,3,No,Rent,0
30,52639.0,Self-Employed,PhD,7309.0,12.17,48,667.0,4,No,Own,1
53,67683.0,Self-Employed,Bachelors,5300.0,8.450000000000001,48,659.0,6,No,Rent,0
46,97849.0,Salaried,HS,5229.0,12.72,72,637.0,3,No,Rent,0
54,35704.0,Salaried,HS,4603.0,4.590000000000001,60,702.0,4,Yes,Own,0
67,27614.0,Self-Employed,HS,5237.0,8.42,60,767.0,4,No,Mortgage,0
58,56209.0,Salaried,Masters,14873.0,12.19,48,780.0,5,No,Rent,0
63,65284.0,Salaried,HS,6640.0,7.83,60,578.0,2,No,Rent,0
62,22683.0,Salaried,HS,8750.0,7.42,48,805.0,5,No,Mortgage,0
58,36617.0,Salaried,HS,13234.0,11.03,60,649.0,0,No,Own,0
21,30806.0,Salaried,Masters,9006.0,16.29,36,647.0,5,No,Mortgage,1
62,47006.0,Salaried,Bachelors,13301.0,7.140000000000001,60,758.0,6,No,Mortgage,0
53,44526.0,Salaried,Masters,13885.0,4.67,72,802.0,3,No,Rent,0
45,43928.0,Self-Employed,Bachelors,6926.0,15.23,60,696.0,2,No,Rent,0
34,33528.0,Self-Employed,Bachelors,10679.0,13.72,48,679.0,4,Yes,Rent,1
29,100437.0,Salaried,Bachelors,6288.0,3.63,48,670.0,4,No,Rent,0
51,70551.0,Self-Employed,HS,17624.0,12.94,48,664.0,3,No,Rent,1
54,24528.0,Salaried,HS,2432.0,9.31,60,487.0,14,No,Rent,0
35,42601.0,Salaried,HS,7937.0,13.03,60,700.0,3,No,Own,0
60,89040.0,Unemployed,Masters,10563.0,13.41,60,738.0,4,No,Rent,0
44,53404.0,Salaried,Masters,4532.0,6.75,72,654.0,3,No,Rent,0
57,45089.0,Salaried,Masters,17232.0,14.74,48,585.0,5,No,Rent,0
64,60443.0,Salaried,Bachelors,26726.0,12.56,36,642.0,13,No,Rent,1
55,94944.0,Unemployed,Masters,4304.0,9.71,48,703.0,6,No,Rent,0
30,36162.0,Unemployed,Bachelors,13802.0,8.61,48,636.0,5,No,Own,1
52,58677.0,Salaried,PhD,8759.0,10.33,60,701.0,3,No,Rent,0
30,20360.0,Salaried,HS,16142.0,4.9,60,723.0,4,No,Rent,0
24,20918.0,Salaried,HS,3104.0,13.43,60,620.0,2,No,Own,0
43,52991.0,Salaried,Masters,19095.0,8.63,48,716.0,7,No,Rent,0
24,51524.0,Salaried,Masters,15686.0,3.84,36,622.0,9,No,Mortgage,1
62,44293.0,Salaried,Bachelors,7563.0,6.19,48,712.0,3,No,Own,0
54,17465.0,Salaried,Bachelors,12066.0,8.78,24,592.0,7,No,Own,1
35,55540.0,Salaried,Bachelors,12033.0,11.05,48,619.0,5,Yes,Rent,1
30,19765.0,Self-Employed,Bachelors,26075.0,8.64,36,670.0,3,No,Own,1
59,37669.0,Self-Employed,Bachelors,8569.0,8.030000000000001,48,710.0,3,No,Mortgage,0
43,72178.0,Salaried,Bachelors,10151.0,5.840000000000001,36,587.0,5,No,Mortgage,0
45,34089.0,Self-Employed,Masters,4907.0,6.5,60,669.0,2,No,Own,0
29,69076.0,Unemployed,Masters,5996.0,7.48,36,684.0,1,No,Rent,0
59,45399.0,Salaried,Bachelors,2726.0,10.43,48,668.0,6,No,Mortgage,0
52,38544.0,Salaried,Bachelors,18189.0,13.14,60,461.0,3,Yes,Mortgage,1
63,31337.0,Salaried,Bachelors,7557.0,5.130000000000001,60,583.0,7,No,Mortgage,0
65,39902.0,Salaried,Bachelors,9115.0,10.9,48,571.0,6,No,Mortgage,0
70,15166.0,Salaried,HS,17557.0,13.28,48,675.0,1,No,Own,0
64,17582.0,Salaried,Bachelors,4516.0,10.87,60,736.0,2,No,Own,0
42,65313.0,Salaried,Bachelors,11852.0,6.46,36,748.0,2,No,Rent,0
51,135533.0,Salaried,HS,4702.0,9.62,24,737.0,3,No,Own,0
54,34055.0,Salaried,PhD,2481.0,3.14,48,632.0,10,No,Rent,0
26,93953.0,Salaried,HS,5627.0,8.71,36,724.0,0,No,Rent,0
73,32341.0,Salaried,HS,3781.0,13.93,72,641.0,5,No,Own,0
57,66171.0,Salaried,Masters,9361.0,9.89,72,584.0,6,No,Own,0
38,26604.0,Salaried,Bachelors,5213.0,8.22,48,690.0,1,No,Own,0
45,12501.0,Self-Employed,PhD,3205.0,8.860000000000001,36,850.0,0,No,Own,0
38,43845.0,Salaried,Masters,7685.0,6.7,24,767.0,6,No,Own,0
37,43958.0,Salaried,HS,12466.0,9.42,48,580.0,8,No,Mortgage,0
46,22603.0,Salaried,Masters,7155.0,8.25,48,779.0,5,No,Mortgage,0
22,73457.0,Salaried,HS,12172.0,12.52,60,743.0,6,No,Mortgage,0
24,16355.0,Salaried,Masters,17829.0,13.39,72,706.0,9,No,Mortgage,1
32,21973.0,Salaried,Masters,25531.0,15.59,48,658.0,4,No,Rent,1
41,100320.0,Salaried,Bachelors,6455.0,16.18,24,825.0,4,No,Mortgage,0
26,37196.0,Salaried,Masters,23873.0,8.96,60,667.0,5,No,Own,0
55,38385.0,Self-Employed,HS,4936.0,12.45,60,722.0,6,Yes,Rent,0
65,20007.0,Salaried,Masters,10759.0,5.71,48,693.0,7,Yes,Mortgage,1
25,19602.0,Salaried,Bachelors,7489.0,10.11,48,631.0,7,No,Mortgage,1
34,23452.0,Salaried,Masters,2171.0,9.59,24,622.0,6,No,Rent,0
66,33052.0,Salaried,Bachelors,24103.0,1.97,60,734.0,2,No,Mortgage,0
52,21734.0,Self-Employed,Bachelors,11444.0,5.44,36,506.0,2,Yes,Own,1
70,35783.0,Salaried,HS,4723.0,8.35,36,708.0,5,No,Mortgage,0
46,58935.0,Salaried,Bachelors,15421.0,5.050000000000001,48,634.0,6,No,Rent,0
69,20730.0,Self-Employed,HS,25762.0,10.8,60,614.0,0,No,Rent,1
43,25213.0,Salaried,Masters,16200.0,8.26,36,696.0,8,No,Mortgage,0
21,28416.0,Salaried,HS,3084.0,4.510000000000001,36,672.0,2,Yes,Mortgage,0
26,42879.0,Salaried,Bachelors,10420.0,12.31,60,702.0,5,No,Own,0
45,50689.0,Self-Employed,Bachelors,5215.0,12.64,36,755.0,1,No,Rent,0
32,40964.0,Unemployed,Bachelors,7931.0,8.4,48,768.0,7,No,Mortgage,0
72,26408.0,Salaried,Masters,3253.0,3.5,72,765.0,6,No,Own,0
22,21551.0,Self-Employed,HS,6896.0,3.24,60,659.0,10,Yes,Mortgage,0
63,49265.0,Salaried,Masters,10057.0,2.85,48,735.0,5,No,Own,0
24,54671.0,Self-Employed,Bachelors,5648.0,14.63,24,629.0,7,No,Own,0
29,44030.0,Salaried,Bachelors,21493.0,7.31,48,735.0,6,No,Own,0
58,42116.0,Self-Employed,Masters,11718.0,15.03,48,606.0,4,Yes,Own,1
47,72742.0,Self-Employed,Masters,12154.0,4.0200000000000005,48,667.0,4,No,Rent,0
68,31827.0,Salaried,Bachelors,4495.0,3.99,60,706.0,3,No,Own,0
62,32061.0,Unemployed,Bachelors,23856.0,9.45,36,653.0,3,No,Mortgage,0
59,36077.0,Salaried,Masters,5937.0,4.11,36,622.0,5,No,Own,0
33,59816.0,Unemployed,Bachelors,4966.0,8.91,36,807.0,4,No,Own,0
49,94369.0,Salaried,HS,11321.0,14.27,48,646.0,6,No,Own,1
36,41727.0,Salaried,HS,11480.0,6.630000000000001,48,799.0,7,No,Own,0
72,48925.0,Salaried,Masters,7265.0,11.11,48,687.0,3,No,Mortgage,0
23,42157.0,Salaried,Masters,5062.0,7.83,24,716.0,1,No,Mortgage,0
55,19819.0,Salaried,Masters,7629.0,7.08,36,726.0,2,Yes,Mortgage,0
56,35987.0,Salaried,Masters,14601.0,5.25,60,775.0,4,No,Rent,0
43,65972.0,Salaried,Bachelors,7465.0,21.81,36,644.0,5,No,Mortgage,0
32,17706.0,Salaried,HS,3849.0,6.94,48,632.0,4,Yes,Own,0
68,62494.0,Self-Employed,Bachelors,4456.0,2.93,24,714.0,5,No,Own,0
39,24599.0,Self-Employed,HS,11015.0,8.629999999999999,48,631.0,4,Yes,Rent,1
32,58914.0,Salaried,Bachelors,16457.0,13.93,60,668.0,3,No,Own,0
33,32622.0,Salaried,Bachelors,1366.0,11.26,60,675.0,4,No,Rent,0
36,23355.0,Salaried,Bachelors,10864.0,6.470000000000001,36,745.0,4,No,Rent,0
28,154079.0,Salaried,HS,10463.0,6.79,48,663.0,6,No,Mortgage,0
55,56168.0,Self-Employed,HS,4342.0,5.24,60,694.0,4,No,Own,0
35,52854.0,Self-Employed,Bachelors,21948.0,11.71,36,603.0,4,No,Own,0
24,124804.0,Salaried,Masters,13708.0,3.39,48,642.0,8,No,Mortgage,0
24,29176.0,Salaried,Bachelors,21549.0,6.03,72,797.0,6,No,Own,0
59,74604.0,Salaried,Masters,9910.0,13.0,60,640.0,2,No,Own,0
62,106597.0,Self-Employed,Masters,4152.0,12.51,36,848.0,2,No,Mortgage,0
54,39004.0,Salaried,HS,6878.0,9.95,36,686.0,3,No,Rent,0
73,42527.0,Salaried,HS,9878.0,8.49,48,777.0,5,No,Mortgage,0
71,100622.0,Salaried,Masters,15054.0,13.54,36,731.0,7,No,Mortgage,0
39,26427.0,Salaried,HS,7062.0,8.35,36,732.0,3,No,Mortgage,0
53,60809.0,Salaried,Bachelors,14953.0,8.06,60,710.0,2,No,Rent,0
67,21642.0,Salaried,Bachelors,14088.0,7.010000000000001,48,749.0,5,Yes,Mortgage,0
24,25517.0,Salaried,HS,20860.0,8.53,24,626.0,2,No,Rent,1
43,57335.0,Salaried,HS,7041.0,8.43,36,681.0,3,No,Rent,0
30,16980.0,Salaried,Masters,8392.0,11.89,72,705.0,2,No,Own,1
34,31056.0,Unemployed,Bachelors,9096.0,13.94,36,650.0,6,No,Mortgage,1
63,66488.0,Self-Employed,Masters,12097.0,9.88,36,573.0,6,No,Own,1
31,25286.0,Salaried,Bachelors,9122.0,11.16,36,668.0,2,No,Own,0
50,29821.0,Salaried,Bachelors,4011.0,6.0600000000000005,36,690.0,4,No,Mortgage,0
30,55113.0,Salaried,HS,3968.0,6.880000000000001,60,792.0,8,No,Rent,0
47,43810.0,Salaried,HS,5032.0,13.56,72,693.0,3,No,Rent,0
73,64087.0,Self-Employed,PhD,8645.0,6.46,36,599.0,4,Yes,Own,0
24,27776.0,Unemployed,Masters,7725.0,10.74,48,756.0,5,No,Rent,0
35,31371.0,Salaried,Bachelors,4938.0,15.52,60,778.0,4,No,Own,0
57,13929.0,Self-Employed,Bachelors,18020.0,7.77,24,820.0,5,No,Mortgage,1
53,19906.0,Salaried,Bachelors,5501.0,15.18,48,685.0,4,No,Own,1
36,64014.0,Unemployed,HS,7188.0,11.14,60,670.0,4,No,Own,0
60,104124.0,Salaried,Bachelors,34595.0,8.56,72,699.0,9,No,Rent,0
61,32097.0,Self-Employed,HS,7104.0,12.65,60,595.0,5,No,Rent,0
40,30576.0,Salaried,Masters,2681.0,7.710000000000001,48,848.0,2,No,Own,0
68,67647.0,Self-Employed,Bachelors,11329.0,10.55,36,762.0,8,No,Rent,0
22,163482.0,Self-Employed,Bachelors,37933.0,3.33,36,776.0,2,No,Own,0
48,13118.0,Salaried,PhD,5060.0,13.88,72,662.0,2,No,Rent,1
60,30929.0,Salaried,HS,21300.0,12.16,36,637.0,9,No,Own,1
55,59529.0,Self-Employed,Masters,6805.0,11.85,72,708.0,6,No,Own,0
36,31716.0,Salaried,Bachelors,17643.0,10.93,36,570.0,3,Yes,Rent,1
26,40741.0,Salaried,Bachelors,14655.0,13.9,36,716.0,6,No,Mortgage,0
62,30767.0,Unemployed,PhD,6520.0,7.51,48,770.0,3,No,Rent,0
46,31401.0,Unemployed,Bachelors,12776.0,5.94,36,677.0,9,No,Rent,0
71,55090.0,Salaried,HS,12458.0,12.41,48,732.0,3,No,Mortgage,0
67,31001.0,Self-Employed,PhD,3952.0,12.85,24,731.0,5,No,Own,0
44,43874.0,Salaried,HS,5814.0,12.05,36,702.0,7,No,Own,0
61,38150.0,Salaried,HS,9916.0,13.18,36,541.0,7,Yes,Rent,1
28,25469.0,Unemployed,HS,8299.0,10.06,24,690.0,4,Yes,Rent,0
41,49601.0,Self-Employed,Bachelors,14262.0,7.74,72,743.0,8,No,Mortgage,0
54,38427.0,Salaried,Masters,5928.0,2.4,24,639.0,3,No,Mortgage,0
55,37406.0,Self-Employed,Masters,4999.0,12.48,48,782.0,5,No,Rent,0
29,40034.0,Self-Employed,HS,20090.0,10.46,60,633.0,4,No,Rent,0
56,28523.0,Self-Employed,HS,7646.0,9.11,72,711.0,2,No,Rent,0
43,27303.0,Self-Employed,Masters,5791.0,12.71,24,656.0,5,No,Rent,1
36,71889.0,Salaried,Masters,16327.0,9.49,36,650.0,5,Yes,Mortgage,0
51,55948.0,Salaried,HS,7386.0,11.51,48,738.0,1,No,Rent,0
31,28689.0,Unemployed,Bachelors,27458.0,11.6,36,730.0,4,No,Mortgage,1
21,54530.0,Salaried,Masters,28963.0,9.739999999999998,60,509.0,5,No,Rent,1
49,53575.0,Salaried,Masters,3719.0,8.19,36,570.0,2,No,Rent,0
26,18397.0,Salaried,PhD,8421.0,11.82,48,806.0,5,No,Mortgage,0
64,47376.0,Salaried,HS,10543.0,7.19,72,850.0,6,No,Own,0
22,94855.0,Self-Employed,PhD,15770.0,6.12,48,659.0,6,No,Own,0
74,45689.0,Salaried,Bachelors,7191.0,7.93,48,618.0,3,No,Rent,0
72,57967.0,Self-Employed,HS,9398.0,11.75,48,659.0,4,No,Own,0
33,19311.0,Self-Employed,HS,5695.0,5.95,60,735.0,4,No,Mortgage,0
41,36834.0,Self-Employed,HS,13068.0,12.03,72,605.0,2,No,Rent,1
49,14566.0,Salaried,Masters,9801.0,7.96,72,535.0,3,No,Own,1
33,49874.0,Salaried,HS,16987.0,2.09,48,687.0,2,Yes,Mortgage,0
30,55344.0,Salaried,HS,2986.0,9.61,36,748.0,4,No,Rent,0
36,56185.0,Self-Employed,Masters,12763.0,3.17,60,594.0,5,No,Rent,0
71,35046.0,Salaried,HS,9679.0,8.24,48,588.0,6,No,Mortgage,1
43,51813.0,Unemployed,Bachelors,12961.0,4.7,36,697.0,5,No,Rent,0
38,41889.0,Salaried,Masters,5785.0,1.9,48,647.0,4,No,Rent,0
50,25130.0,Unemployed,Bachelors,4206.0,5.74,24,805.0,9,Yes,Rent,0
33,19088.0,Salaried,Bachelors,6133.0,8.26,36,681.0,6,No,Rent,0
32,59324.0,Salaried,Bachelors,6120.0,7.25,72,752.0,9,No,Rent,0
72,27311.0,Salaried,HS,28974.0,7.78,72,664.0,5,No,Mortgage,1
61,80883.0,Self-Employed,Bachelors,6876.0,6.050000000000001,24,647.0,4,Yes,Rent,0
54,30530.0,Self-Employed,Masters,6481.0,10.65,72,620.0,3,No,Rent,0
38,69898.0,Salaried,Masters,2601.0,9.29,48,667.0,3,No,Rent,0
55,23143.0,Salaried,HS,4812.0,12.61,60,738.0,1,Yes,Mortgage,0
73,38856.0,Salaried,Bachelors,9376.0,6.15,60,702.0,9,No,Rent,0
69,18305.0,Self-Employed,HS,12738.0,9.67,48,839.0,3,No,Rent,0
55,28257.0,Salaried,HS,2783.0,12.72,36,801.0,1,No,Own,0
24,22449.0,Salaried,Masters,8687.0,11.6,36,618.0,1,No,Rent,0
29,83252.0,Self-Employed,HS,2534.0,6.42,36,704.0,4,No,Own,0
27,67776.0,Self-Employed,Masters,9801.0,2.58,48,586.0,1,No,Rent,0
44,67607.0,Salaried,Bachelors,6130.0,12.37,60,634.0,3,Yes,Rent,0
59,53700.0,Salaried,Bachelors,8669.0,10.65,72,666.0,4,No,Mortgage,0
27,42548.0,Salaried,PhD,10098.0,9.63,36,721.0,9,No,Rent,0
70,75787.0,Salaried,HS,5904.0,10.77,24,550.0,3,No,Mortgage,0
26,63665.0,Salaried,Bachelors,11844.0,4.1000000000000005,60,708.0,5,No,Mortgage,0
32,140132.0,Salaried,Masters,6485.0,10.83,36,720.0,5,No,Mortgage,0
39,94687.0,Salaried,Bachelors,9379.0,12.2,48,670.0,1,No,Rent,0
49,43364.0,Salaried,Bachelors,10122.0,16.56,36,569.0,7,No,Own,1
21,32112.0,Salaried,Bachelors,9058.0,11.9,48,653.0,3,No,Own,1
49,47710.0,Salaried,Bachelors,11234.0,13.51,72,706.0,5,No,Rent,0
36,25366.0,Salaried,Bachelors,3183.0,11.11,72,585.0,6,No,Mortgage,0
41,51385.0,Salaried,HS,7600.0,13.04,72,692.0,5,No,Own,0
44,32258.0,Self-Employed,HS,11406.0,13.16,60,576.0,5,No,Mortgage,1
33,33318.0,Salaried,Bachelors,5143.0,11.22,36,698.0,2,No,Mortgage,0
59,71552.0,Salaried,Bachelors,5796.0,7.090000000000001,60,680.0,11,No,Rent,0
58,27649.0,Salaried,PhD,15243.0,11.26,36,578.0,6,Yes,Rent,1
38,71703.0,Salaried,Bachelors,6961.0,13.72,36,550.0,2,Yes,Rent,1
50,64243.0,Salaried,HS,13464.0,7.530000000000001,60,734.0,6,No,Rent,0
21,98543.0,Salaried,HS,2087.0,7.700000000000001,48,628.0,6,No,Own,0
32,60929.0,Salaried,Bachelors,12899.0,13.57,36,686.0,7,No,Rent,0
50,19576.0,Self-Employed,HS,11405.0,10.82,36,712.0,2,Yes,Own,1
22,34122.0,Salaried,Masters,9133.0,12.79,24,811.0,2,No,Rent,0
43,76658.0,Salaried,Masters,9158.0,7.939999999999999,48,757.0,0,No,Own,0
74,49881.0,Salaried,HS,5058.0,8.67,60,805.0,6,No,Own,0
47,116589.0,Salaried,HS,11035.0,6.08,48,715.0,5,No,Mortgage,0
43,77726.0,Unemployed,Masters,25319.0,2.15,48,695.0,5,No,Rent,0
41,24758.0,Salaried,Bachelors,13670.0,6.140000000000001,48,676.0,5,No,Rent,0
21,42730.0,Salaried,Bachelors,10265.0,10.8,60,771.0,4,Yes,Mortgage,0
47,43335.0,Self-Employed,Masters,7805.0,11.29,72,688.0,0,No,Rent,0
39,48137.0,Salaried,Bachelors,6598.0,9.81,36,738.0,4,No,Mortgage,0
74,19946.0,Salaried,Bachelors,9179.0,4.12,72,603.0,6,No,Own,0
57,36719.0,Self-Employed,Bachelors,14602.0,3.25,72,660.0,7,No,Own,0
37,28054.0,Self-Employed,Bachelors,6374.0,9.41,60,734.0,3,No,Rent,0
74,62770.0,Salaried,Bachelors,2809.0,8.27,36,686.0,2,No,Rent,0
23,30959.0,Self-Employed,Masters,8437.0,10.58,60,789.0,4,No,Own,0
44,60794.0,Salaried,Bachelors,12426.0,7.0,36,716.0,6,No,Rent,0
42,79577.0,Unemployed,Bachelors,9408.0,11.91,24,655.0,5,No,Mortgage,0
52,24183.0,Salaried,HS,20948.0,3.77,36,632.0,3,No,Rent,0
72,57017.0,Salaried,HS,7509.0,3.69,48,600.0,7,No,Rent,0
53,41251.0,Unemployed,HS,7476.0,10.19,48,722.0,4,No,Rent,0
37,44028.0,Salaried,Bachelors,20217.0,9.19,36,702.0,3,No,Mortgage,0
45,40863.0,Salaried,HS,14752.0,13.64,24,655.0,3,No,Rent,1
38,38643.0,Salaried,HS,4386.0,9.48,48,785.0,3,No,Own,0
23,9263.0,Unemployed,HS,20571.0,7.1000000000000005,48,655.0,1,No,Rent,1
63,23248.0,Salaried,Bachelors,4257.0,11.7,36,661.0,4,No,Own,0
73,53902.0,Self-Employed,Bachelors,16101.0,13.1,36,680.0,2,No,Rent,0
47,15695.0,Salaried,HS,5766.0,10.8,36,802.0,3,No,Own,0
51,69431.0,Salaried,HS,5000.0,9.39,36,794.0,7,Yes,Rent,0
34,36537.0,Self-Employed,Masters,24100.0,6.0600000000000005,36,685.0,1,No,Own,0
68,14050.0,Salaried,HS,10299.0,13.28,24,672.0,2,No,Rent,1
53,34507.0,Self-Employed,Masters,2103.0,13.3,48,640.0,4,No,Rent,0
22,27982.0,Salaried,Masters,13558.0,4.16,48,728.0,0,No,Rent,0
73,39590.0,Salaried,Masters,10019.0,10.67,48,785.0,1,No,Own,0
66,79508.0,Salaried,Bachelors,8020.0,3.27,48,782.0,5,No,Rent,0
70,24517.0,Salaried,Bachelors,7657.0,11.2,72,734.0,7,No,Rent,0
40,57948.0,Self-Employed,HS,1890.0,8.15,72,754.0,4,Yes,Own,0
56,33204.0,Self-Employed,HS,3472.0,6.17,72,611.0,2,No,Mortgage,0
68,49056.0,Salaried,HS,5000.0,14.55,60,633.0,5,No,Own,0
28,13130.0,Salaried,Masters,5460.0,10.59,36,618.0,11,Yes,Rent,0
55,54660.0,Self-Employed,Bachelors,11379.0,8.06,60,547.0,8,No,Rent,1
36,50232.0,Salaried,Bachelors,6323.0,11.53,36,676.0,6,No,Rent,0
27,34995.0,Salaried,HS,11298.0,13.34,48,645.0,9,No,Own,1
62,78828.0,Self-Employed,Bachelors,5091.0,12.76,72,751.0,2,No,Own,0
46,45108.0,Salaried,Masters,6393.0,13.05,48,631.0,4,Yes,Mortgage,0
28,51684.0,Salaried,HS,2555.0,6.21,48,684.0,6,No,Rent,0
67,26280.0,Salaried,PhD,9262.0,4.29,72,712.0,5,No,Mortgage,0
44,30564.0,Salaried,Bachelors,4812.0,9.89,48,644.0,3,No,Own,1
37,26754.0,Salaried,Bachelors,13117.0,10.12,36,726.0,3,No,Rent,0
46,28741.0,Salaried,HS,3361.0,12.48,48,740.0,3,No,Rent,1
36,69326.0,Salaried,Masters,4977.0,10.1,48,647.0,4,Yes,Mortgage,0
37,41722.0,Salaried,HS,4007.0,15.840000000000002,48,633.0,4,No,Mortgage,0
39,50854.0,Self-Employed,Bachelors,5362.0,13.4,36,631.0,3,No,Rent,0
26,74602.0,Salaried,Bachelors,8657.0,8.65,48,647.0,3,No,Rent,0
24,59326.0,Salaried,Bachelors,6830.0,11.69,48,594.0,3,No,Own,0
48,48811.0,Self-Employed,HS,4725.0,9.66,48,719.0,4,No,Rent,0
27,54197.0,Salaried,HS,2837.0,8.66,24,745.0,6,No,Rent,0
31,33311.0,Salaried,Masters,5762.0,10.61,48,710.0,1,No,Rent,0
68,51572.0,Salaried,Masters,24380.0,16.58,36,772.0,4,No,Own,0
50,109568.0,Self-Employed,HS,40303.0,8.5,60,706.0,9,Yes,Own,0
31,32580.0,Salaried,Masters,16057.0,8.040000000000001,36,722.0,4,No,Own,0
22,54847.0,Self-Employed,HS,3200.0,10.91,60,710.0,3,No,Rent,0
66,102209.0,Self-Employed,Masters,6737.0,9.18,36,611.0,2,No,Own,0
53,38740.0,Salaried,Bachelors,15881.0,10.09,36,631.0,3,No,Rent,1
40,33318.0,Salaried,HS,1896.0,5.99,60,758.0,11,No,Mortgage,0
24,53306.0,Self-Employed,HS,5015.0,12.23,48,618.0,6,Yes,Rent,1
69,59059.0,Salaried,Bachelors,14730.0,10.34,48,798.0,2,No,Own,0
21,28473.0,Salaried,Bachelors,6545.0,2.9,36,706.0,5,No,Rent,0
71,42624.0,Salaried,Bachelors,3287.0,8.18,48,677.0,6,No,Rent,0
65,26467.0,Salaried,HS,2827.0,13.67,72,758.0,6,No,Own,0
63,47962.0,Salaried,Bachelors,4671.0,5.44,36,745.0,5,Yes,Rent,0
53,79435.0,Salaried,Bachelors,19375.0,11.78,36,682.0,5,No,Rent,1
43,35247.0,Salaried,Bachelors,8217.0,5.3500000000000005,48,620.0,2,No,Mortgage,0
35,60933.0,Salaried,Bachelors,13223.0,4.130000000000001,48,636.0,4,No,Rent,0
65,34444.0,Salaried,HS,6021.0,7.860000000000001,48,684.0,7,No,Own,0
22,56018.0,Salaried,Masters,31332.0,7.1000000000000005,60,567.0,3,No,Mortgage,1
54,25492.0,Salaried,Masters,22787.0,9.85,36,682.0,4,No,Mortgage,1
45,40671.0,Salaried,Bachelors,7018.0,3.74,24,685.0,5,No,Rent,0
34,54648.0,Salaried,HS,12521.0,11.52,48,671.0,3,No,Own,0
30,37811.0,Unemployed,Bachelors,7616.0,12.16,48,699.0,8,No,Own,0
31,19340.0,Salaried,HS,3443.0,12.35,48,811.0,5,No,Own,0
21,29265.0,Salaried,Bachelors,8031.0,7.970000000000001,72,683.0,2,No,Rent,0
29,41941.0,Salaried,HS,11103.0,10.3,60,832.0,4,No,Own,0
36,25715.0,Unemployed,HS,7629.0,7.92,36,732.0,5,No,Rent,0
23,33854.0,Unemployed,HS,10442.0,10.36,24,749.0,3,No,Mortgage,0
28,37268.0,Salaried,Bachelors,13685.0,9.68,60,761.0,3,No,Rent,0
39,105264.0,Self-Employed,PhD,6106.0,7.96,72,516.0,5,No,Own,1
32,24581.0,Self-Employed,Masters,6728.0,7.939999999999999,36,747.0,4,Yes,Own,0
71,19295.0,Unemployed,Masters,8703.0,7.870000000000001,72,645.0,4,Yes,Rent,0
65,43927.0,Salaried,Bachelors,8451.0,10.76,48,792.0,2,No,Mortgage,0
42,71751.0,Salaried,Bachelors,4281.0,7.49,48,667.0,4,No,Mortgage,0
55,37941.0,Salaried,Masters,6991.0,11.89,36,645.0,6,No,Own,0
23,71714.0,Unemployed,HS,4061.0,12.47,24,720.0,4,No,Mortgage,1
32,24687.0,Salaried,Bachelors,9625.0,7.98,48,645.0,6,No,Mortgage,1
45,60969.0,Salaried,Bachelors,2044.0,7.689999999999999,36,768.0,7,No,Own,0
28,66713.0,Salaried,HS,6281.0,10.67,72,634.0,3,No,Mortgage,0
24,17114.0,Self-Employed,Bachelors,23075.0,10.83,48,660.0,7,Yes,Own,1
53,41494.0,Salaried,HS,5443.0,12.04,24,773.0,3,No,Rent,0
60,36255.0,Self-Employed,HS,6139.0,11.04,24,746.0,3,No,Own,0
25,52712.0,Salaried,Bachelors,10916.0,7.59,36,660.0,5,No,Mortgage,0
37,30132.0,Salaried,Masters,2999.0,6.82,72,647.0,5,No,Rent,0
39,56281.0,Self-Employed,HS,11061.0,5.12,60,798.0,6,No,Mortgage,0
59,47394.0,Unemployed,Bachelors,9035.0,5.090000000000001,48,534.0,6,No,Own,0
31,48930.0,Salaried,Bachelors,16671.0,7.300000000000001,24,748.0,7,No,Own,0
54,57501.0,Unemployed,Masters,6093.0,12.16,48,761.0,8,No,Own,0
66,17156.0,Salaried,HS,7773.0,10.87,72,563.0,3,No,Rent,1
32,88330.0,Salaried,Bachelors,21659.0,7.19,72,697.0,5,No,Rent,0
26,27592.0,Salaried,Masters,9404.0,6.54,36,796.0,8,No,Rent,0
67,80220.0,Self-Employed,Masters,5034.0,9.03,36,713.0,2,No,Rent,0
27,22982.0,Salaried,Masters,11660.0,11.68,60,691.0,5,No,Mortgage,0
28,17126.0,Unemployed,Masters,3955.0,6.11,60,814.0,6,No,Own,0
27,33804.0,Salaried,Bachelors,5654.0,11.37,60,615.0,6,No,Own,0
59,44138.0,Salaried,HS,2195.0,10.95,36,729.0,5,No,Own,0
